Names	MrBeast
Bar Color	#00acd2
Bar Images	x
17-Jan-22	88320000
18-Jan-22	88400000
19-Jan-22	88466666.67
20-Jan-22	88533333.33
21-Jan-22	88600000
22-Jan-22	88680000
23-Jan-22	88760000
24-Jan-22	88840000
25-Jan-22	88920000
26-Jan-22	89000000
27-Jan-22	89066666.67
28-Jan-22	89133333.33
29-Jan-22	89200000
30-Jan-22	89300000
31-Jan-22	89400000
1-Feb-22	89500000
2-Feb-22	89550000
3-Feb-22	89600000
4-Feb-22	89700000
5-Feb-22	89800000
6-Feb-22	89900000
7-Feb-22	89960000
8-Feb-22	90020000
9-Feb-22	90080000
10-Feb-22	90140000
11-Feb-22	90200000
12-Feb-22	90233333.33
13-Feb-22	90266666.67
14-Feb-22	90300000
15-Feb-22	90360000
16-Feb-22	90420000
17-Feb-22	90480000
18-Feb-22	90540000
19-Feb-22	90600000
20-Feb-22	90633333.33
21-Feb-22	90666666.67
22-Feb-22	90700000
23-Feb-22	90760000
24-Feb-22	90820000
25-Feb-22	90880000
26-Feb-22	90940000
27-Feb-22	91000000
28-Feb-22	91050000
1-Mar-22	91100000
2-Mar-22	91200000
3-Mar-22	91240000
4-Mar-22	91280000
5-Mar-22	91320000
6-Mar-22	91360000
7-Mar-22	91400000
8-Mar-22	91466666.67
9-Mar-22	91533333.33
10-Mar-22	91600000
11-Mar-22	91640000
12-Mar-22	91680000
13-Mar-22	91720000
14-Mar-22	91760000
15-Mar-22	91800000
16-Mar-22	91833333.33
17-Mar-22	91866666.67
18-Mar-22	91900000
19-Mar-22	91960000
20-Mar-22	92020000
21-Mar-22	92080000
22-Mar-22	92140000
23-Mar-22	92200000
24-Mar-22	92266666.67
25-Mar-22	92333333.33
26-Mar-22	92400000
27-Mar-22	92440000
28-Mar-22	92480000
29-Mar-22	92520000
30-Mar-22	92560000
31-Mar-22	92600000
1-Apr-22	92700000
2-Apr-22	92750000
3-Apr-22	92800000
4-Apr-22	92840000
5-Apr-22	92880000
6-Apr-22	92920000
7-Apr-22	92960000
8-Apr-22	93000000
9-Apr-22	93133333.33
10-Apr-22	93266666.67
11-Apr-22	93400000
12-Apr-22	93480000
13-Apr-22	93560000
14-Apr-22	93640000
15-Apr-22	93720000
16-Apr-22	93800000
17-Apr-22	93866666.67
18-Apr-22	93933333.33
19-Apr-22	94000000
20-Apr-22	94060000
21-Apr-22	94120000
22-Apr-22	94180000
23-Apr-22	94240000
24-Apr-22	94300000
25-Apr-22	94366666.67
26-Apr-22	94433333.33
27-Apr-22	94500000
28-Apr-22	94525000
29-Apr-22	94550000
30-Apr-22	94575000
1-May-22	94600000
2-May-22	94650000
3-May-22	94700000
4-May-22	94750000
5-May-22	94800000
6-May-22	94857142.86
7-May-22	94914285.71
8-May-22	94971428.57
9-May-22	95028571.43
10-May-22	95085714.29
11-May-22	95142857.14
12-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
13-May-22	95200000
