names	Grian	SmallishBeans	Dangthatsalongname	BigB - Minecraft	EthosLab	BdoubleO100	PearlescentMoon	InTheLittleWood ak...	GoodTimesWithScar	impulseSV	Tango Tek	ZombieCleo	Solidarity	MCSkizzleman
Bar colors	#8a0a01	#3866f9	#48bfea	#c0efff	#87CEEB	#35168b	#fff5c3	#72ca30	#306166	#f2ca37	#fc1900	#abadaa	#373797	#0020ff
Bar images	x	x	x	x	x	x	x	x	x	x	x	x	x	x
17-Jul-20	5627419.355	2120000	741500	57380	2110322.581	1540645.161	134000	98566.66667	1175483.871	672000	785000	166375	84200	10200
18-Jul-20	5632258.065	2121666.667	742000	57400	2110967.742	1541935.484	134500	98600	1176451.613	673000	787000	166500	84600	10207.69231
19-Jul-20	5637096.774	2123333.333	743000	57420	2111612.903	1543225.806	135000	98625	1177419.355	673500	788000	166625	84900	10215.38462
20-Jul-20	5641935.484	2125000	744000	57440	2112258.065	1544516.129	135333.3333	98650	1178387.097	674000	789000	166750	86100	10223.07692
21-Jul-20	5646774.194	2126666.667	745000	57460	2112903.226	1545806.452	135666.6667	98675	1179354.839	674333.3333	789500	166875	87400	10230.76923
22-Jul-20	5651612.903	2128333.333	745500	57480	2113548.387	1547096.774	136000	98700	1180322.581	674666.6667	790000	167000	88500	10238.46154
23-Jul-20	5656451.613	2130000	746000	57500	2114193.548	1548387.097	136200	98720	1181290.323	675000	792000	167500	89300	10246.15385
24-Jul-20	5661290.323	2131428.571	747000	57520	2114838.71	1549677.419	136400	98740	1182258.065	676000	792500	168000	90200	10253.84615
25-Jul-20	5666129.032	2132857.143	747500	57540	2115483.871	1550967.742	136600	98760	1183225.806	678000	793000	168166.6667	90500	10261.53846
26-Jul-20	5670967.742	2134285.714	748000	57560	2116129.032	1552258.065	136800	98780	1184193.548	678500	793500	168333.3333	90700	10269.23077
27-Jul-20	5675806.452	2135714.286	749000	57580	2116774.194	1553548.387	137000	98800	1185161.29	679000	794000	168500	91300	10276.92308
28-Jul-20	5680645.161	2137142.857	749500	57600	2117419.355	1554838.71	137166.6667	98833.33333	1186129.032	680000	794500	168666.6667	91900	10284.61538
29-Jul-20	5685483.871	2138571.429	750000	57625	2118064.516	1556129.032	137333.3333	98866.66667	1187096.774	681000	795000	168833.3333	92500	10292.30769
30-Jul-20	5690322.581	2140000	751000	57650	2118709.677	1557419.355	137500	98900	1188064.516	683000	796000	169000	92800	10300
31-Jul-20	5695161.29	2141111.111	751500	57675	2119354.839	1558709.677	137666.6667	98933.33333	1189032.258	684000	797000	169142.8571	93200	10311.11111
1-Aug-20	5700000	2142222.222	752000	57700	2120000	1560000	137833.3333	98966.66667	1190000	685000	797500	169285.7143	93400	10322.22222
2-Aug-20	5703870.968	2143333.333	752500	57711.11111	2120645.161	1560967.742	138000	99000	1191935.484	686000	798000	169428.5714	93500	10333.33333
3-Aug-20	5707741.935	2144444.444	753000	57722.22222	2121290.323	1561935.484	138333.3333	99100	1193870.968	686333.3333	799000	169571.4286	93700	10344.44444
4-Aug-20	5711612.903	2145555.556	753250	57733.33333	2121935.484	1562903.226	138666.6667	99133.33333	1195806.452	686666.6667	800000	169714.2857	94200	10355.55556
5-Aug-20	5715483.871	2146666.667	753500	57744.44444	2122580.645	1563870.968	139000	99166.66667	1197741.935	687000	800333.3333	169857.1429	94700	10366.66667
6-Aug-20	5719354.839	2147777.778	753750	57755.55556	2123225.806	1564838.71	139200	99200	1199677.419	688000	800666.6667	170000	95000	10377.77778
7-Aug-20	5723225.806	2148888.889	754000	57766.66667	2123870.968	1565806.452	139400	99300	1201612.903	690000	801000	170200	95400	10388.88889
8-Aug-20	5727096.774	2150000	754333.3333	57777.77778	2124516.129	1566774.194	139600	99400	1203548.387	691000	801500	170400	95450	10400
9-Aug-20	5730967.742	2151000	754666.6667	57788.88889	2125161.29	1567741.935	139800	99500	1205483.871	692000	802000	170600	95500	10420
10-Aug-20	5734838.71	2152000	755000	57800	2125806.452	1568709.677	140000	99550	1207419.355	692500	802500	170800	95900	10440
11-Aug-20	5738709.677	2153000	755500	57811.11111	2126451.613	1569677.419	141000	99600	1209354.839	693000	803000	171000	96300	10460
12-Aug-20	5742580.645	2154000	756000	57822.22222	2127096.774	1570645.161	141166.6667	99650	1211290.323	694000	803500	171142.8571	96500	10480
13-Aug-20	5746451.613	2155000	756250	57833.33333	2127741.935	1571612.903	141333.3333	99700	1213225.806	696000	804000	171285.7143	96600	10500
14-Aug-20	5750322.581	2156000	756500	57844.44444	2128387.097	1572580.645	141500	99900	1215161.29	697000	804500	171428.5714	96800	10525
15-Aug-20	5754193.548	2157000	756750	57855.55556	2129032.258	1573548.387	141666.6667	99950	1217096.774	698000	805000	171571.4286	96850	10550
16-Aug-20	5758064.516	2158000	757000	57866.66667	2129677.419	1574516.129	141833.3333	100000	1219032.258	699000	805500	171714.2857	96900	10575
17-Aug-20	5761935.484	2159000	757500	57877.77778	2130322.581	1575483.871	142000	100038.4615	1220967.742	699333.3333	806000	171857.1429	97000	10600
18-Aug-20	5765806.452	2160000	758000	57888.88889	2130967.742	1576451.613	142166.6667	100076.9231	1222903.226	699666.6667	807000	172000	97100	10616.66667
19-Aug-20	5769677.419	2161250	758333.3333	57900	2131612.903	1577419.355	142333.3333	100115.3846	1224838.71	700000	808000	172090.9091	97300	10633.33333
20-Aug-20	5773548.387	2162500	758666.6667	57920	2132258.065	1578387.097	142500	100153.8462	1226774.194	701000	808333.3333	172181.8182	97600	10650
21-Aug-20	5777419.355	2163750	759000	57940	2132903.226	1579354.839	142666.6667	100192.3077	1228709.677	701500	808666.6667	172272.7273	97700	10666.66667
22-Aug-20	5781290.323	2165000	759500	57960	2133548.387	1580322.581	142833.3333	100230.7692	1230645.161	702000	809000	172363.6364	97800	10683.33333
23-Aug-20	5785161.29	2166250	760000	57980	2134193.548	1581290.323	143000	100269.2308	1232580.645	703000	810000	172454.5455	97900	10700
24-Aug-20	5789032.258	2167500	760333.3333	58000	2134838.71	1582258.065	143166.6667	100307.6923	1234516.129	703500	810500	172545.4545	98000	10704.7619
25-Aug-20	5792903.226	2168750	760666.6667	58020	2135483.871	1583225.806	143333.3333	100346.1538	1236451.613	704000	811000	172636.3636	98100	10709.52381
26-Aug-20	5796774.194	2170000	761000	58040	2136129.032	1584193.548	143500	100384.6154	1238387.097	706000	811250	172727.2727	98200	10714.28571
27-Aug-20	5800645.161	2171000	762000	58060	2136774.194	1585161.29	143666.6667	100423.0769	1240322.581	706500	811500	172818.1818	98300	10719.04762
28-Aug-20	5804516.129	2172000	762333.3333	58080	2137419.355	1586129.032	143833.3333	100461.5385	1242258.065	707000	811750	172909.0909	98400	10723.80952
29-Aug-20	5808387.097	2173000	762666.6667	58100	2138064.516	1587096.774	144000	100500	1244193.548	709000	812000	173000	98600	10728.57143
30-Aug-20	5812258.065	2174000	763000	58125	2138709.677	1588064.516	144111.1111	100538.4615	1246129.032	710000	814000	173041.6667	100000	10733.33333
31-Aug-20	5816129.032	2175000	763500	58150	2139354.839	1589032.258	144222.2222	100576.9231	1248064.516	711000	814500	173083.3333	101000	10738.09524
1-Sep-20	5820000	2176000	764000	58175	2140000	1590000	144333.3333	100615.3846	1250000	712000	815000	173125	101333.3333	10742.85714
2-Sep-20	5823000	2177000	764500	58200	2140666.667	1590666.667	144444.4444	100653.8462	1251000	713000	816000	173166.6667	101666.6667	10747.61905
3-Sep-20	5826000	2178000	765000	58233.33333	2141333.333	1591333.333	144555.5556	100692.3077	1252000	713333.3333	816400	173208.3333	102000	10752.38095
4-Sep-20	5829000	2179000	765250	58266.66667	2142000	1592000	144666.6667	100730.7692	1253000	713666.6667	816800	173250	102500	10757.14286
5-Sep-20	5832000	2180000	765500	58300	2142666.667	1592666.667	144777.7778	100769.2308	1254000	714000	817200	173291.6667	103000	10761.90476
6-Sep-20	5835000	2181111.111	765750	58333.33333	2143333.333	1593333.333	144888.8889	100807.6923	1255000	714333.3333	817600	173333.3333	103250	10766.66667
7-Sep-20	5838000	2182222.222	766000	58366.66667	2144000	1594000	145000	100846.1538	1256000	714666.6667	818000	173375	103500	10771.42857
8-Sep-20	5841000	2183333.333	767000	58400	2144666.667	1594666.667	145142.8571	100884.6154	1257000	715000	818500	173416.6667	103750	10776.19048
9-Sep-20	5844000	2184444.444	768000	58500	2145333.333	1595333.333	145285.7143	100923.0769	1258000	715333.3333	819000	173458.3333	104000	10780.95238
10-Sep-20	5847000	2185555.556	769000	58600	2146000	1596000	145428.5714	100961.5385	1259000	715666.6667	819500	173500	104333.3333	10785.71429
11-Sep-20	5850000	2186666.667	771000	58633.33333	2146666.667	1596666.667	145571.4286	101000	1260000	716000	820000	173541.6667	104666.6667	10790.47619
12-Sep-20	5853000	2187777.778	771500	58666.66667	2147333.333	1597333.333	145714.2857	101027.7778	1261000	717000	821000	173583.3333	105000	10795.2381
13-Sep-20	5856000	2188888.889	772000	58700	2148000	1598000	145857.1429	101055.5556	1262000	717500	822000	173625	105333.3333	10800
14-Sep-20	5859000	2190000	773000	58733.33333	2148666.667	1598666.667	146000	101083.3333	1263000	718000	822500	173666.6667	105666.6667	10809.09091
15-Sep-20	5862000	2190909.091	776000	58766.66667	2149333.333	1599333.333	146090.9091	101111.1111	1264000	718333.3333	823000	173708.3333	106000	10818.18182
16-Sep-20	5865000	2191818.182	777000	58800	2150000	1600000	146181.8182	101138.8889	1265000	718666.6667	823333.3333	173750	106125	10827.27273
17-Sep-20	5868000	2192727.273	778000	58833.33333	2150666.667	1600666.667	146272.7273	101166.6667	1266000	719000	823666.6667	173791.6667	106250	10836.36364
18-Sep-20	5871000	2193636.364	779000	58866.66667	2151333.333	1601333.333	146363.6364	101194.4444	1267000	720000	824000	173833.3333	106375	10845.45455
19-Sep-20	5874000	2194545.455	782000	58900	2152000	1602000	146454.5455	101222.2222	1268000	721000	826000	173875	106500	10854.54545
20-Sep-20	5877000	2195454.545	784000	58950	2152666.667	1602666.667	146545.4545	101250	1269000	722000	827000	173916.6667	106625	10863.63636
21-Sep-20	5880000	2196363.636	792000	59000	2153333.333	1603333.333	146636.3636	101277.7778	1270000	722333.3333	827500	173958.3333	106750	10872.72727
22-Sep-20	5883000	2197272.727	796000	59016.66667	2154000	1604000	146727.2727	101305.5556	1271000	722666.6667	828000	174000	106875	10881.81818
23-Sep-20	5886000	2198181.818	799000	59033.33333	2154666.667	1604666.667	146818.1818	101333.3333	1272000	723000	830000	174071.4286	107000	10890.90909
24-Sep-20	5889000	2199090.909	805000	59050	2155333.333	1605333.333	146909.0909	101361.1111	1273000	724000	832000	174142.8571	107500	10900
25-Sep-20	5892000	2200000	807000	59066.66667	2156000	1606000	147000	101388.8889	1274000	725000	833000	174214.2857	108000	10903.57143
26-Sep-20	5895000	2201428.571	809000	59083.33333	2156666.667	1606666.667	147055.5556	101416.6667	1275000	727000	835000	174285.7143	108200	10907.14286
27-Sep-20	5898000	2202857.143	812000	59100	2157333.333	1607333.333	147111.1111	101444.4444	1276000	729000	837000	174357.1429	108400	10910.71429
28-Sep-20	5901000	2204285.714	815000	59120	2158000	1608000	147166.6667	101472.2222	1277000	730000	839000	174428.5714	108600	10914.28571
29-Sep-20	5904000	2205714.286	819000	59140	2158666.667	1608666.667	147222.2222	101500	1278000	731000	840000	174500	108800	10917.85714
30-Sep-20	5907000	2207142.857	820000	59160	2159333.333	1609333.333	147277.7778	101527.7778	1279000	732000	841000	174571.4286	109000	10921.42857
1-Oct-20	5910000	2208571.429	821000	59180	2160000	1610000	147333.3333	101555.5556	1280000	734000	841500	174642.8571	109500	10925
2-Oct-20	5914516.129	2210000	823000	59200	2161290.323	1610967.742	147388.8889	101583.3333	1281612.903	735000	842000	174714.2857	110000	10928.57143
3-Oct-20	5919032.258	2211111.111	825000	59209.09091	2162580.645	1611935.484	147444.4444	101611.1111	1283225.806	737000	847000	174785.7143	110500	10932.14286
4-Oct-20	5923548.387	2212222.222	826000	59218.18182	2163870.968	1612903.226	147500	101638.8889	1284838.71	738000	848000	174857.1429	111000	10935.71429
5-Oct-20	5928064.516	2213333.333	828000	59227.27273	2165161.29	1613870.968	147555.5556	101666.6667	1286451.613	738500	850000	174928.5714	111250	10939.28571
6-Oct-20	5932580.645	2214444.444	829000	59236.36364	2166451.613	1614838.71	147611.1111	101694.4444	1288064.516	739000	852000	175000	111500	10942.85714
7-Oct-20	5937096.774	2215555.556	830000	59245.45455	2167741.935	1615806.452	147666.6667	101722.2222	1289677.419	742000	853000	175090.9091	111750	10946.42857
8-Oct-20	5941612.903	2216666.667	832000	59254.54545	2169032.258	1616774.194	147722.2222	101750	1291290.323	744000	854000	175181.8182	112000	10950
9-Oct-20	5946129.032	2217777.778	835000	59263.63636	2170322.581	1617741.935	147777.7778	101777.7778	1292903.226	745000	858000	175272.7273	112333.3333	10953.57143
10-Oct-20	5950645.161	2218888.889	837000	59272.72727	2171612.903	1618709.677	147833.3333	101805.5556	1294516.129	746000	861000	175363.6364	112666.6667	10957.14286
11-Oct-20	5955161.29	2220000	838000	59281.81818	2172903.226	1619677.419	147888.8889	101833.3333	1296129.032	747000	864000	175454.5455	113000	10960.71429
12-Oct-20	5959677.419	2221111.111	840000	59290.90909	2174193.548	1620645.161	147944.4444	101861.1111	1297741.935	749000	866000	175545.4545	114000	10964.28571
13-Oct-20	5964193.548	2222222.222	842000	59300	2175483.871	1621612.903	148000	101888.8889	1299354.839	752000	867000	175636.3636	114142.8571	10967.85714
14-Oct-20	5968709.677	2223333.333	843000	59333.33333	2176774.194	1622580.645	148076.9231	101916.6667	1300967.742	753000	869000	175727.2727	114285.7143	10971.42857
15-Oct-20	5973225.806	2224444.444	846000	59366.66667	2178064.516	1623548.387	148153.8462	101944.4444	1302580.645	760000	871000	175818.1818	114428.5714	10975
16-Oct-20	5977741.935	2225555.556	847000	59400	2179354.839	1624516.129	148230.7692	101972.2222	1304193.548	779000	872000	175909.0909	114571.4286	10978.57143
17-Oct-20	5982258.065	2226666.667	848000	59450	2180645.161	1625483.871	148307.6923	102000	1305806.452	798000	873000	176000	114714.2857	10982.14286
18-Oct-20	5986774.194	2227777.778	850000	59500	2181935.484	1626451.613	148384.6154	102010.7527	1307419.355	804000	874000	176090.9091	114857.1429	10985.71429
19-Oct-20	5991290.323	2228888.889	853000	59550	2183225.806	1627419.355	148461.5385	102021.5054	1309032.258	807000	876000	176181.8182	115000	10989.28571
20-Oct-20	5995806.452	2230000	854000	59600	2184516.129	1628387.097	148538.4615	102032.2581	1310645.161	809000	876500	176272.7273	115166.6667	10992.85714
21-Oct-20	6000322.581	2231000	856000	59650	2185806.452	1629354.839	148615.3846	102043.0108	1312258.065	810000	877000	176363.6364	115333.3333	10996.42857
22-Oct-20	6004838.71	2232000	859000	59700	2187096.774	1630322.581	148692.3077	102053.7634	1313870.968	811000	877333.3333	176454.5455	115500	11000
23-Oct-20	6009354.839	2233000	862000	59750	2188387.097	1631290.323	148769.2308	102064.5161	1315483.871	813000	877666.6667	176545.4545	115666.6667	11020
24-Oct-20	6013870.968	2234000	864000	59800	2189677.419	1632258.065	148846.1538	102075.2688	1317096.774	813500	878000	176636.3636	115833.3333	11040
25-Oct-20	6018387.097	2235000	866000	59825	2190967.742	1633225.806	148923.0769	102086.0215	1318709.677	814000	879000	176727.2727	116000	11060
26-Oct-20	6022903.226	2236000	868000	59850	2192258.065	1634193.548	149000	102096.7742	1320322.581	815000	880000	176818.1818	116333.3333	11080
27-Oct-20	6027419.355	2237000	872000	59875	2193548.387	1635161.29	149083.3333	102107.5269	1321935.484	816000	881000	176909.0909	116666.6667	11100
28-Oct-20	6031935.484	2238000	874000	59900	2194838.71	1636129.032	149166.6667	102118.2796	1323548.387	817000	882000	177000	117000	11109.09091
29-Oct-20	6036451.613	2239000	876000	59933.33333	2196129.032	1637096.774	149250	102129.0323	1325161.29	818000	883000	177038.4615	118000	11118.18182
30-Oct-20	6040967.742	2240000	878000	59966.66667	2197419.355	1638064.516	149333.3333	102139.7849	1326774.194	819000	883500	177076.9231	118500	11127.27273
31-Oct-20	6045483.871	2240714.286	881000	60000	2198709.677	1639032.258	149416.6667	102150.5376	1328387.097	820000	884000	177115.3846	119000	11136.36364
1-Nov-20	6050000	2241428.571	884000	60016.66667	2200000	1640000	149500	102161.2903	1330000	822000	884500	177153.8462	119200	11145.45455
2-Nov-20	6052333.333	2242142.857	885000	60033.33333	2200333.333	1640666.667	149583.3333	102172.043	1331000	822500	885000	177192.3077	119400	11154.54545
3-Nov-20	6054666.667	2242857.143	887000	60050	2200666.667	1641333.333	149666.6667	102182.7957	1332000	823000	885333.3333	177230.7692	119600	11163.63636
4-Nov-20	6057000	2243571.429	891000	60066.66667	2201000	1642000	149750	102193.5484	1333000	824000	885666.6667	177269.2308	119800	11172.72727
5-Nov-20	6059333.333	2244285.714	896000	60083.33333	2201333.333	1642666.667	149833.3333	102204.3011	1334000	825000	886000	177307.6923	120000	11181.81818
6-Nov-20	6061666.667	2245000	898000	60100	2201666.667	1643333.333	149916.6667	102215.0538	1335000	825500	886500	177346.1538	120250	11190.90909
7-Nov-20	6064000	2245714.286	900000	60125	2202000	1644000	150000	102225.8065	1336000	826000	887000	177384.6154	120500	11200
8-Nov-20	6066333.333	2246428.571	904000	60150	2202333.333	1644666.667	150090.9091	102236.5591	1337000	827000	887500	177423.0769	120750	11250
9-Nov-20	6068666.667	2247142.857	912000	60175	2202666.667	1645333.333	150181.8182	102247.3118	1338000	828000	888000	177461.5385	121000	11300
10-Nov-20	6071000	2247857.143	914000	60200	2203000	1646000	150272.7273	102258.0645	1339000	829000	888250	177500	121250	11400
11-Nov-20	6073333.333	2248571.429	917000	60233.33333	2203333.333	1646666.667	150363.6364	102268.8172	1340000	830000	888500	177538.4615	121500	11433.33333
12-Nov-20	6075666.667	2249285.714	920000	60266.66667	2203666.667	1647333.333	150454.5455	102279.5699	1341000	830500	888750	177576.9231	121750	11466.66667
13-Nov-20	6078000	2250000	923000	60300	2204000	1648000	150545.4545	102290.3226	1342000	831000	889000	177615.3846	122000	11500
14-Nov-20	6080333.333	2250909.091	927000	60325	2204333.333	1648666.667	150636.3636	102301.0753	1343000	831500	889333.3333	177653.8462	122166.6667	11533.33333
15-Nov-20	6082666.667	2251818.182	928000	60350	2204666.667	1649333.333	150727.2727	102311.828	1344000	832000	889666.6667	177692.3077	122333.3333	11566.66667
16-Nov-20	6085000	2252727.273	930000	60375	2205000	1650000	150818.1818	102322.5806	1345000	832500	890000	177730.7692	122500	11600
17-Nov-20	6087333.333	2253636.364	932000	60400	2205333.333	1650666.667	150909.0909	102333.3333	1346000	833000	890200	177769.2308	122666.6667	11650
18-Nov-20	6089666.667	2254545.455	934000	60500	2205666.667	1651333.333	151000	102344.086	1347000	833333.3333	890400	177807.6923	122833.3333	11700
19-Nov-20	6092000	2255454.545	937000	60550	2206000	1652000	151166.6667	102354.8387	1348000	833666.6667	890600	177846.1538	123000	11800
20-Nov-20	6094333.333	2256363.636	939000	60600	2206333.333	1652666.667	151333.3333	102365.5914	1349000	834000	890800	177884.6154	123062.5	11850
21-Nov-20	6096666.667	2257272.727	943000	60700	2206666.667	1653333.333	151500	102376.3441	1350000	836000	891000	177923.0769	123125	11900
22-Nov-20	6099000	2258181.818	947000	60800	2207000	1654000	151666.6667	102387.0968	1351000	836500	891333.3333	177961.5385	123187.5	12500
23-Nov-20	6101333.333	2259090.909	949000	60850	2207333.333	1654666.667	151833.3333	102397.8495	1352000	837000	891666.6667	178000	123250	12800
24-Nov-20	6103666.667	2260000	951000	60900	2207666.667	1655333.333	152000	102408.6022	1353000	838000	892000	177909.0909	123312.5	13200
25-Nov-20	6106000	2260416.667	953000	60925	2208000	1656000	152500	102419.3548	1354000	838500	892200	177818.1818	123375	13250
26-Nov-20	6108333.333	2260833.333	956000	60950	2208333.333	1656666.667	153000	102430.1075	1355000	839000	892400	177727.2727	123437.5	13300
27-Nov-20	6110666.667	2261250	957000	60975	2208666.667	1657333.333	153500	102440.8602	1356000	840000	892600	177636.3636	123500	13400
28-Nov-20	6113000	2261666.667	959000	61000	2209000	1658000	154000	102451.6129	1357000	841000	892800	177545.4545	123562.5	13500
29-Nov-20	6115333.333	2262083.333	960000	61050	2209333.333	1658666.667	154333.3333	102462.3656	1358000	841750	893000	177454.5455	123625	13600
30-Nov-20	6117666.667	2262500	962000	61100	2209666.667	1659333.333	154666.6667	102473.1183	1359000	842500	893166.6667	177363.6364	123687.5	13700
1-Dec-20	6120000	2262916.667	965000	61150	2210000	1660000	155000	102483.871	1360000	843250	893333.3333	177272.7273	123750	13900
2-Dec-20	6123225.806	2263333.333	967000	61200	2210322.581	1660322.581	155333.3333	102494.6237	1360322.581	844000	893500	177181.8182	123812.5	14000
3-Dec-20	6126451.613	2263750	969000	61233.33333	2210645.161	1660645.161	155666.6667	102505.3763	1360645.161	845000	893666.6667	177090.9091	123875	14100
4-Dec-20	6129677.419	2264166.667	970000	61266.66667	2210967.742	1660967.742	156000	102516.129	1360967.742	847000	893833.3333	177000	123937.5	14150
5-Dec-20	6132903.226	2264583.333	971000	61300	2211290.323	1661290.323	156250	102526.8817	1361290.323	849000	894000	177050	124000	14200
6-Dec-20	6136129.032	2265000	972000	61333.33333	2211612.903	1661612.903	156500	102537.6344	1361612.903	849500	894333.3333	177100	124038.4615	14250
7-Dec-20	6139354.839	2265416.667	973000	61366.66667	2211935.484	1661935.484	156750	102548.3871	1361935.484	850000	894666.6667	177150	124076.9231	14300
8-Dec-20	6142580.645	2265833.333	973500	61400	2212258.065	1662258.065	157000	102559.1398	1362258.065	850250	895000	177200	124115.3846	14500
9-Dec-20	6145806.452	2266250	974000	61450	2212580.645	1662580.645	157111.1111	102569.8925	1362580.645	850500	895166.6667	177250	124153.8462	14600
10-Dec-20	6149032.258	2266666.667	975000	61500	2212903.226	1662903.226	157222.2222	102580.6452	1362903.226	850750	895333.3333	177300	124192.3077	14650
11-Dec-20	6152258.065	2267083.333	976000	61550	2213225.806	1663225.806	157333.3333	102591.3978	1363225.806	851000	895500	177350	124230.7692	14700
12-Dec-20	6155483.871	2267500	977000	61600	2213548.387	1663548.387	157444.4444	102602.1505	1363548.387	851200	895666.6667	177400	124269.2308	14733.33333
13-Dec-20	6158709.677	2267916.667	978000	61633.33333	2213870.968	1663870.968	157555.5556	102612.9032	1363870.968	851400	895833.3333	177450	124307.6923	14766.66667
14-Dec-20	6161935.484	2268333.333	978500	61666.66667	2214193.548	1664193.548	157666.6667	102623.6559	1364193.548	851600	896000	177500	124346.1538	14800
15-Dec-20	6165161.29	2268750	979000	61700	2214516.129	1664516.129	157777.7778	102634.4086	1364516.129	851800	896100	177550	124384.6154	14833.33333
16-Dec-20	6168387.097	2269166.667	979500	61750	2214838.71	1664838.71	157888.8889	102645.1613	1364838.71	852000	896200	177600	124423.0769	14866.66667
17-Dec-20	6171612.903	2269583.333	980000	61800	2215161.29	1665161.29	158000	102655.914	1365161.29	852111.1111	896300	177650	124461.5385	14900
18-Dec-20	6174838.71	2270000	981000	61833.33333	2215483.871	1665483.871	158062.5	102666.6667	1365483.871	852222.2222	896400	177700	124500	14950
19-Dec-20	6178064.516	2270833.333	981500	61866.66667	2215806.452	1665806.452	158125	102677.4194	1365806.452	852333.3333	896500	177750	124538.4615	15000
20-Dec-20	6181290.323	2271666.667	982000	61900	2216129.032	1666129.032	158187.5	102688.172	1366129.032	852444.4444	896600	177800	124576.9231	15011.11111
21-Dec-20	6184516.129	2272500	983000	61950	2216451.613	1666451.613	158250	102698.9247	1366451.613	852555.5556	896700	177850	124615.3846	15022.22222
22-Dec-20	6187741.935	2273333.333	983500	62000	2216774.194	1666774.194	158312.5	102709.6774	1366774.194	852666.6667	896800	177900	124653.8462	15033.33333
23-Dec-20	6190967.742	2274166.667	984000	62050	2217096.774	1667096.774	158375	102720.4301	1367096.774	852777.7778	896900	177950	124692.3077	15044.44444
24-Dec-20	6194193.548	2275000	985000	62100	2217419.355	1667419.355	158437.5	102731.1828	1367419.355	852888.8889	897000	178000	124730.7692	15055.55556
25-Dec-20	6197419.355	2275833.333	987000	62125	2217741.935	1667741.935	158500	102741.9355	1367741.935	853000	897500	178023.8095	124769.2308	15066.66667
26-Dec-20	6200645.161	2276666.667	988000	62150	2218064.516	1668064.516	158562.5	102752.6882	1368064.516	853083.3333	898000	178047.619	124807.6923	15077.77778
27-Dec-20	6203870.968	2277500	990000	62175	2218387.097	1668387.097	158625	102763.4409	1368387.097	853166.6667	898200	178071.4286	124846.1538	15088.88889
28-Dec-20	6207096.774	2278333.333	1000000	62200	2218709.677	1668709.677	158687.5	102774.1935	1368709.677	853250	898400	178095.2381	124884.6154	15100
29-Dec-20	6210322.581	2279166.667	1001428.571	62250	2219032.258	1669032.258	158750	102784.9462	1369032.258	853333.3333	898600	178119.0476	124923.0769	15133.33333
30-Dec-20	6213548.387	2280000	1002857.143	62300	2219354.839	1669354.839	158812.5	102795.6989	1369354.839	853416.6667	898800	178142.8571	124961.5385	15166.66667
31-Dec-20	6216774.194	2280909.091	1004285.714	62320	2219677.419	1669677.419	158875	102806.4516	1369677.419	853500	899000	178166.6667	125000	15200
1-Jan-21	6220000	2281818.182	1005714.286	62340	2220000	1670000	158937.5	102817.2043	1370000	853583.3333	899100	178190.4762	125062.5	15225
2-Jan-21	6223333.333	2282727.273	1007142.857	62360	2220588.235	1670588.235	159000	102827.957	1371111.111	853666.6667	899200	178214.2857	125125	15250
3-Jan-21	6226666.667	2283636.364	1008571.429	62380	2221176.471	1671176.471	159062.5	102838.7097	1372222.222	853750	899300	178238.0952	125187.5	15275
4-Jan-21	6230000	2284545.455	1010000	62400	2221764.706	1671764.706	159125	102849.4624	1373333.333	853833.3333	899400	178261.9048	125250	15300
5-Jan-21	6233333.333	2285454.545	1010344.828	62450	2222352.941	1672352.941	159187.5	102860.2151	1374444.444	853916.6667	899500	178285.7143	125312.5	15400
6-Jan-21	6236666.667	2286363.636	1010689.655	62500	2222941.176	1672941.176	159250	102870.9677	1375555.556	854000	899600	178309.5238	125375	15425
7-Jan-21	6240000	2287272.727	1011034.483	62533.33333	2223529.412	1673529.412	159312.5	102881.7204	1376666.667	854166.6667	899700	178333.3333	125437.5	15450
8-Jan-21	6243333.333	2288181.818	1011379.31	62566.66667	2224117.647	1674117.647	159375	102892.4731	1377777.778	854333.3333	899800	178357.1429	125500	15475
9-Jan-21	6246666.667	2289090.909	1011724.138	62600	2224705.882	1674705.882	159437.5	102903.2258	1378888.889	854500	899900	178380.9524	125562.5	15500
10-Jan-21	6250000	2290000	1012068.966	62650	2225294.118	1675294.118	159500	102913.9785	1380000	854666.6667	900000	178404.7619	125625	15514.28571
11-Jan-21	6253750	2290909.091	1012413.793	62700	2225882.353	1675882.353	159562.5	102924.7312	1380454.545	854833.3333	900200	178428.5714	125687.5	15528.57143
12-Jan-21	6257500	2291818.182	1012758.621	62720	2226470.588	1676470.588	159625	102935.4839	1380909.091	855000	900400	178452.381	125750	15542.85714
13-Jan-21	6261250	2292727.273	1013103.448	62740	2227058.824	1677058.824	159687.5	102946.2366	1381363.636	856000	900600	178476.1905	125812.5	15557.14286
14-Jan-21	6265000	2293636.364	1013448.276	62760	2227647.059	1677647.059	159750	102956.9892	1381818.182	857000	900800	178500	125875	15571.42857
15-Jan-21	6268750	2294545.455	1013793.103	62780	2228235.294	1678235.294	159812.5	102967.7419	1382272.727	857500	901000	178523.8095	125937.5	15585.71429
16-Jan-21	6272500	2295454.545	1014137.931	62800	2228823.529	1678823.529	159875	102978.4946	1382727.273	858000	902000	178547.619	126000	15600
17-Jan-21	6276250	2296363.636	1014482.759	62900	2229411.765	1679411.765	159937.5	102989.2473	1383181.818	863000	903000	178571.4286	126125	15625
