Names	Behzinga	KSI	Miniminter	TBJZL	Vikkstar123	W2S	Zerkaa
Bar Colors	#e4a176	#9c9392	#fddc85	#020203	#4f57e8	#0668c2	#01f8ff
Bar Images	Behzinga.jpg	KSI.jpg	Miniminter.jpg	TBJZL.jpg	Vikkstar123.jpg	W2S.jpg	Zerkaa.jpg
"Dec 08, 2019"	3300625	20812500	8313750	3556774.194	5686250	14771428.57	3341129.032
"Dec 09, 2019"	3301250	20800000	8310000	3557741.935	5687500	14785714.29	3341290.323
"Dec 10, 2019"	3301875	20806250	8311250	3558709.677	5688750	14800000	3341451.613
"Dec 11, 2019"	3302500	20812500	8312500	3559677.419	5690000	14802500	3341612.903
"Dec 12, 2019"	3303125	20818750	8313750	3560645.161	5690625	14805000	3341774.194
"Dec 13, 2019"	3303750	20825000	8315000	3561612.903	5691250	14807500	3341935.484
"Dec 14, 2019"	3304375	20831250	8316250	3562580.645	5691875	14810000	3342096.774
"Dec 15, 2019"	3305000	20837500	8317500	3563548.387	5692500	14812500	3342258.065
"Dec 16, 2019"	3305625	20843750	8318750	3564516.129	5693125	14815000	3342419.355
"Dec 17, 2019"	3306250	20850000	8320000	3565483.871	5693750	14817500	3342580.645
"Dec 18, 2019"	3306875	20856250	8321250	3566451.613	5694375	14820000	3342741.935
"Dec 19, 2019"	3307500	20862500	8322500	3567419.355	5695000	14822500	3342903.226
"Dec 20, 2019"	3308125	20868750	8323750	3568387.097	5695625	14825000	3343064.516
"Dec 21, 2019"	3308750	20875000	8325000	3569354.839	5696250	14827500	3343225.806
"Dec 22, 2019"	3309375	20881250	8326250	3570322.581	5696875	14830000	3343387.097
"Dec 23, 2019"	3310000	20887500	8327500	3571290.323	5697500	14832500	3343548.387
"Dec 24, 2019"	3311250	20893750	8328750	3572258.065	5698125	14835000	3343709.677
"Dec 25, 2019"	3312500	20900000	8330000	3573225.806	5698750	14837500	3343870.968
"Dec 26, 2019"	3313750	20902631.58	8331428.571	3574193.548	5699375	14840000	3344032.258
"Dec 27, 2019"	3315000	20905263.16	8332857.143	3575161.29	5700000	14842500	3344193.548
"Dec 28, 2019"	3316250	20907894.74	8334285.714	3576129.032	5700416.667	14845000	3344354.839
"Dec 29, 2019"	3317500	20910526.32	8335714.286	3577096.774	5700833.333	14847500	3344516.129
"Dec 30, 2019"	3318750	20913157.9	8337142.857	3578064.516	5701250	14850000	3344677.419
"Dec 31, 2019"	3320000	20915789.47	8338571.429	3579032.258	5701666.667	14852500	3344838.71
"Jan 01, 2020"	3321250	20918421.05	8340000	3580000	5702083.333	14855000	3345000
"Jan 02, 2020"	3322500	20921052.63	8342222.222	3580967.742	5702500	14857500	3345161.29
"Jan 03, 2020"	3323750	20923684.21	8344444.444	3581935.484	5702916.667	14860000	3345322.581
"Jan 04, 2020"	3325000	20926315.79	8346666.667	3582903.226	5703333.333	14862500	3345483.871
"Jan 05, 2020"	3326250	20928947.37	8348888.889	3583870.968	5703750	14865000	3345645.161
"Jan 06, 2020"	3327500	20931578.95	8351111.111	3584838.71	5704166.667	14867500	3345806.452
"Jan 07, 2020"	3328750	20934210.53	8353333.333	3585806.452	5704583.333	14870000	3345967.742
"Jan 08, 2020"	3330000	20936842.11	8355555.556	3586774.194	5705000	14872500	3346129.032
"Jan 09, 2020"	3333750	20939473.68	8357777.778	3587741.935	5705416.667	14875000	3346290.323
"Jan 10, 2020"	3337500	20942105.26	8360000	3588709.677	5705833.333	14877500	3346451.613
"Jan 11, 2020"	3341250	20944736.84	8361250	3589677.419	5706250	14880000	3346612.903
"Jan 12, 2020"	3345000	20947368.42	8362500	3590645.161	5706666.667	14882500	3346774.194
"Jan 13, 2020"	3348750	20950000	8363750	3591612.903	5707083.333	14885000	3346935.484
"Jan 14, 2020"	3352500	20952631.58	8365000	3592580.645	5707500	14887500	3347096.774
"Jan 15, 2020"	3356250	20955263.16	8366250	3593548.387	5707916.667	14890000	3347258.065
"Jan 16, 2020"	3360000	20957894.74	8367500	3594516.129	5708333.333	14892500	3347419.355
"Jan 17, 2020"	3362500	20960526.32	8368750	3595483.871	5708750	14895000	3347580.645
"Jan 18, 2020"	3365000	20963157.9	8370000	3596451.613	5709166.667	14897500	3347741.935
"Jan 19, 2020"	3367500	20965789.47	8371250	3597419.355	5709583.333	14900000	3347903.226
"Jan 20, 2020"	3370000	20968421.05	8372500	3598387.097	5710000	14903125	3348064.516
"Jan 21, 2020"	3372500	20971052.63	8373750	3599354.839	5710312.5	14906250	3348225.806
"Jan 22, 2020"	3375000	20973684.21	8375000	3600322.581	5710625	14909375	3348387.097
"Jan 23, 2020"	3377500	20976315.79	8376250	3601290.323	5710937.5	14912500	3348548.387
"Jan 24, 2020"	3380000	20978947.37	8377500	3602258.065	5711250	14915625	3348709.677
"Jan 25, 2020"	3381250	20981578.95	8378750	3603225.806	5711562.5	14918750	3348870.968
"Jan 26, 2020"	3382500	20984210.53	8380000	3604193.548	5711875	14921875	3349032.258
"Jan 27, 2020"	3383750	20986842.11	8381666.667	3605161.29	5712187.5	14925000	3349193.548
"Jan 28, 2020"	3385000	20989473.68	8383333.333	3606129.032	5712500	14928125	3349354.839
"Jan 29, 2020"	3386250	20992105.26	8385000	3607096.774	5712812.5	14931250	3349516.129
"Jan 30, 2020"	3387500	20994736.84	8386666.667	3608064.516	5713125	14934375	3349677.419
"Jan 31, 2020"	3388750	20997368.42	8388333.333	3609032.258	5713437.5	14937500	3349838.71
"Feb 01, 2020"	3390000	21000000	8390000	3610000	5713750	14940625	3350000
"Feb 02, 2020"	3395000	21002941.18	8391000	3613448.276	5714062.5	14943750	3350689.655
"Feb 03, 2020"	3400000	21005882.35	8392000	3616896.552	5714375	14946875	3351379.31
"Feb 04, 2020"	3405000	21008823.53	8393000	3620344.828	5714687.5	14950000	3352068.966
"Feb 05, 2020"	3410000	21011764.71	8394000	3623793.103	5715000	14953125	3352758.621
"Feb 06, 2020"	3415000	21014705.88	8395000	3627241.379	5715312.5	14956250	3353448.276
"Feb 07, 2020"	3420000	21017647.06	8396000	3630689.655	5715625	14959375	3354137.931
"Feb 08, 2020"	3425000	21020588.24	8397000	3634137.931	5715937.5	14962500	3354827.586
"Feb 09, 2020"	3430000	21023529.41	8398000	3637586.207	5716250	14965625	3355517.241
"Feb 10, 2020"	3431250	21026470.59	8399000	3641034.483	5716562.5	14968750	3356206.897
"Feb 11, 2020"	3432500	21029411.77	8400000	3644482.759	5716875	14971875	3356896.552
"Feb 12, 2020"	3433750	21032352.94	8401250	3647931.034	5717187.5	14975000	3357586.207
"Feb 13, 2020"	3435000	21035294.12	8402500	3651379.31	5717500	14978125	3358275.862
"Feb 14, 2020"	3436250	21038235.29	8403750	3654827.586	5717812.5	14981250	3358965.517
"Feb 15, 2020"	3437500	21041176.47	8405000	3658275.862	5718125	14984375	3359655.172
"Feb 16, 2020"	3438750	21044117.65	8406250	3661724.138	5718437.5	14987500	3360344.828
"Feb 17, 2020"	3440000	21047058.82	8407500	3665172.414	5718750	14990625	3361034.483
"Feb 18, 2020"	3442500	21050000	8408750	3668620.69	5719062.5	14993750	3361724.138
"Feb 19, 2020"	3445000	21052941.18	8410000	3672068.966	5719375	14996875	3362413.793
"Feb 20, 2020"	3447500	21055882.35	8411250	3675517.241	5719687.5	15000000	3363103.448
"Feb 21, 2020"	3450000	21058823.53	8412500	3678965.517	5720000	15002500	3363793.103
"Feb 22, 2020"	3452500	21061764.71	8413750	3682413.793	5720625	15005000	3364482.759
"Feb 23, 2020"	3455000	21064705.88	8415000	3685862.069	5721250	15007500	3365172.414
"Feb 24, 2020"	3457500	21067647.06	8416250	3689310.345	5721875	15010000	3365862.069
"Feb 25, 2020"	3460000	21070588.24	8417500	3692758.621	5722500	15012500	3366551.724
"Feb 26, 2020"	3468000	21073529.41	8418750	3696206.897	5723125	15015000	3367241.379
"Feb 27, 2020"	3476000	21076470.59	8420000	3699655.172	5723750	15017500	3367931.034
"Feb 28, 2020"	3484000	21079411.77	8421250	3703103.448	5724375	15020000	3368620.69
"Feb 29, 2020"	3492000	21082352.94	8422500	3706551.724	5725000	15022500	3369310.345
"Mar 01, 2020"	3500000	21085294.12	8423750	3710000	5725625	15025000	3370000
"Mar 02, 2020"	3500909.091	21088235.29	8425000	3710967.742	5726250	15027500	3370645.161
"Mar 03, 2020"	3501818.182	21091176.47	8426250	3711935.484	5726875	15030000	3371290.323
"Mar 04, 2020"	3502727.273	21094117.65	8427500	3712903.226	5727500	15032500	3371935.484
"Mar 05, 2020"	3503636.364	21097058.82	8428750	3713870.968	5728125	15035000	3372580.645
"Mar 06, 2020"	3504545.455	21100000	8430000	3714838.71	5728750	15037500	3373225.806
"Mar 07, 2020"	3505454.545	21103125	8431250	3715806.452	5729375	15040000	3373870.968
"Mar 08, 2020"	3506363.636	21106250	8432500	3716774.194	5730000	15042500	3374516.129
"Mar 09, 2020"	3507272.727	21109375	8433750	3717741.935	5731875	15045000	3375161.29
"Mar 10, 2020"	3508181.818	21112500	8435000	3718709.677	5733750	15047500	3375806.452
"Mar 11, 2020"	3509090.909	21115625	8436250	3719677.419	5735625	15050000	3376451.613
"Mar 12, 2020"	3510000	21118750	8437500	3720645.161	5737500	15052500	3377096.774
"Mar 13, 2020"	3512500	21121875	8438750	3721612.903	5739375	15055000	3377741.935
"Mar 14, 2020"	3515000	21125000	8440000	3722580.645	5741250	15057500	3378387.097
"Mar 15, 2020"	3517500	21128125	8441250	3723548.387	5743125	15060000	3379032.258
"Mar 16, 2020"	3520000	21131250	8442500	3724516.129	5745000	15062500	3379677.419
"Mar 17, 2020"	3522500	21134375	8443750	3725483.871	5746875	15065000	3380322.581
"Mar 18, 2020"	3525000	21137500	8445000	3726451.613	5748750	15067500	3380967.742
"Mar 19, 2020"	3527500	21140625	8446250	3727419.355	5750625	15070000	3381612.903
"Mar 20, 2020"	3530000	21143750	8447500	3728387.097	5752500	15072500	3382258.065
"Mar 21, 2020"	3531250	21146875	8448750	3729354.839	5754375	15075000	3382903.226
"Mar 22, 2020"	3532500	21150000	8450000	3730322.581	5756250	15077500	3383548.387
"Mar 23, 2020"	3533750	21153125	8451250	3731290.323	5758125	15080000	3384193.548
"Mar 24, 2020"	3535000	21156250	8452500	3732258.065	5760000	15082500	3384838.71
"Mar 25, 2020"	3536250	21159375	8453750	3733225.806	5763750	15085000	3385483.871
"Mar 26, 2020"	3537500	21162500	8455000	3734193.548	5767500	15087500	3386129.032
"Mar 27, 2020"	3538750	21165625	8456250	3735161.29	5771250	15090000	3386774.194
"Mar 28, 2020"	3540000	21168750	8457500	3736129.032	5775000	15092500	3387419.355
"Mar 29, 2020"	3542500	21171875	8458750	3737096.774	5778750	15095000	3388064.516
"Mar 30, 2020"	3545000	21175000	8460000	3738064.516	5782500	15097500	3388709.677
"Mar 31, 2020"	3547500	21178125	8470000	3739032.258	5786250	15100000	3389354.839
"Apr 01, 2020"	3550000	21181250	8480000	3740000	5790000	15103125	3390000
"Apr 02, 2020"	3555000	21184375	8483333.333	3741333.333	5793750	15106250	3391333.333
"Apr 03, 2020"	3560000	21187500	8486666.667	3742666.667	5797500	15109375	3392666.667
"Apr 04, 2020"	3565000	21190625	8490000	3744000	5801250	15112500	3394000
"Apr 05, 2020"	3570000	21193750	8493333.333	3745333.333	5805000	15115625	3395333.333
"Apr 06, 2020"	3572500	21196875	8496666.667	3746666.667	5808750	15118750	3396666.667
"Apr 07, 2020"	3575000	21200000	8500000	3748000	5812500	15121875	3398000
"Apr 08, 2020"	3577500	21204545.46	8501250	3749333.333	5816250	15125000	3399333.333
"Apr 09, 2020"	3580000	21209090.91	8502500	3750666.667	5820000	15128125	3400666.667
"Apr 10, 2020"	3582500	21213636.36	8503750	3752000	5823750	15131250	3402000
"Apr 11, 2020"	3585000	21218181.82	8505000	3753333.333	5827500	15134375	3403333.333
"Apr 12, 2020"	3587500	21222727.27	8506250	3754666.667	5831250	15137500	3404666.667
"Apr 13, 2020"	3590000	21227272.73	8507500	3756000	5835000	15140625	3406000
"Apr 14, 2020"	3591250	21231818.18	8508750	3757333.333	5838750	15143750	3407333.333
"Apr 15, 2020"	3592500	21236363.64	8510000	3758666.667	5842500	15146875	3408666.667
"Apr 16, 2020"	3593750	21240909.09	8512500	3760000	5846250	15150000	3410000
"Apr 17, 2020"	3595000	21245454.55	8515000	3761333.333	5850000	15153125	3411333.333
"Apr 18, 2020"	3596250	21250000	8517500	3762666.667	5853750	15156250	3412666.667
"Apr 19, 2020"	3597500	21254545.46	8520000	3764000	5857500	15159375	3414000
"Apr 20, 2020"	3598750	21259090.91	8522500	3765333.333	5861250	15162500	3415333.333
"Apr 21, 2020"	3600000	21263636.36	8525000	3766666.667	5865000	15165625	3416666.667
"Apr 22, 2020"	3602500	21268181.82	8527500	3768000	5868750	15168750	3418000
"Apr 23, 2020"	3605000	21272727.27	8530000	3769333.333	5872500	15171875	3419333.333
"Apr 24, 2020"	3607500	21277272.73	8531250	3770666.667	5876250	15175000	3420666.667
"Apr 25, 2020"	3610000	21281818.18	8532500	3772000	5880000	15178125	3422000
"Apr 26, 2020"	3612500	21286363.64	8533750	3773333.333	5883333.333	15181250	3423333.333
"Apr 27, 2020"	3615000	21290909.09	8535000	3774666.667	5886666.667	15184375	3424666.667
"Apr 28, 2020"	3617500	21295454.55	8536250	3776000	5890000	15187500	3426000
"Apr 29, 2020"	3620000	21300000	8537500	3777333.333	5893333.333	15190625	3427333.333
"Apr 30, 2020"	3623750	21304545.46	8538750	3778666.667	5896666.667	15193750	3428666.667
"May 01, 2020"	3627500	21309090.91	8540000	3780000	5900000	15196875	3430000
"May 02, 2020"	3631250	21313636.36	8542500	3781290.323	5905000	15200000	3431290.323
"May 03, 2020"	3635000	21318181.82	8545000	3782580.645	5910000	15203333.33	3432580.645
"May 04, 2020"	3638750	21322727.27	8547500	3783870.968	5915000	15206666.67	3433870.968
"May 05, 2020"	3642500	21327272.73	8550000	3785161.29	5920000	15210000	3435161.29
"May 06, 2020"	3646250	21331818.18	8552500	3786451.613	5925000	15213333.33	3436451.613
"May 07, 2020"	3650000	21336363.64	8555000	3787741.935	5930000	15216666.67	3437741.935
"May 08, 2020"	3651250	21340909.09	8557500	3789032.258	5935000	15220000	3439032.258
"May 09, 2020"	3652500	21345454.55	8560000	3790322.581	5940000	15223333.33	3440322.581
"May 10, 2020"	3653750	21350000	8562500	3791612.903	5945000	15226666.67	3441612.903
"May 11, 2020"	3655000	21354545.46	8565000	3792903.226	5950000	15230000	3442903.226
"May 12, 2020"	3656250	21359090.91	8567500	3794193.548	5958750	15233333.33	3444193.548
"May 13, 2020"	3657500	21363636.36	8570000	3795483.871	5967500	15236666.67	3445483.871
"May 14, 2020"	3658750	21368181.82	8572500	3796774.194	5976250	15240000	3446774.194
"May 15, 2020"	3660000	21372727.27	8575000	3798064.516	5985000	15243333.33	3448064.516
"May 16, 2020"	3662500	21377272.73	8577500	3799354.839	5993750	15246666.67	3449354.839
"May 17, 2020"	3665000	21381818.18	8580000	3800645.161	6002500	15250000	3450645.161
"May 18, 2020"	3667500	21386363.64	8582500	3801935.484	6011250	15253333.33	3451935.484
"May 19, 2020"	3670000	21390909.09	8585000	3803225.806	6020000	15256666.67	3453225.806
"May 20, 2020"	3672500	21395454.55	8587500	3804516.129	6026250	15260000	3454516.129
"May 21, 2020"	3675000	21400000	8590000	3805806.452	6032500	15263333.33	3455806.452
"May 22, 2020"	3677500	21406250	8592500	3807096.774	6038750	15266666.67	3457096.774
"May 23, 2020"	3680000	21412500	8595000	3808387.097	6045000	15270000	3458387.097
"May 24, 2020"	3682500	21418750	8597500	3809677.419	6051250	15273333.33	3459677.419
"May 25, 2020"	3685000	21425000	8600000	3810967.742	6057500	15276666.67	3460967.742
"May 26, 2020"	3687500	21431250	8601428.571	3812258.065	6063750	15280000	3462258.065
"May 27, 2020"	3690000	21437500	8602857.143	3813548.387	6070000	15283333.33	3463548.387
"May 28, 2020"	3692500	21443750	8604285.714	3814838.71	6076000	15286666.67	3464838.71
"May 29, 2020"	3695000	21450000	8605714.286	3816129.032	6082000	15290000	3466129.032
"May 30, 2020"	3697500	21456250	8607142.857	3817419.355	6088000	15293333.33	3467419.355
"May 31, 2020"	3700000	21462500	8608571.429	3818709.677	6094000	15296666.67	3468709.677
"Jun 01, 2020"	3701250	21468750	8610000	3820000	6100000	15300000	3470000
"Jun 02, 2020"	3702500	21475000	8612222.222	3821666.667	6106666.667	15301724.14	3473666.667
"Jun 03, 2020"	3703750	21481250	8614444.444	3823333.333	6113333.333	15303448.28	3477333.333
"Jun 04, 2020"	3705000	21487500	8616666.667	3825000	6120000	15305172.41	3481000
"Jun 05, 2020"	3706250	21493750	8618888.889	3826666.667	6128750	15306896.55	3484666.667
"Jun 06, 2020"	3707500	21500000	8621111.111	3828333.333	6137500	15308620.69	3488333.333
"Jun 07, 2020"	3708750	21503846.15	8623333.333	3830000	6146250	15310344.83	3492000
"Jun 08, 2020"	3710000	21507692.31	8625555.556	3831666.667	6155000	15312068.97	3495666.667
"Jun 09, 2020"	3716250	21511538.46	8627777.778	3833333.333	6163750	15313793.1	3499333.333
"Jun 10, 2020"	3722500	21515384.62	8630000	3835000	6172500	15315517.24	3503000
"Jun 11, 2020"	3728750	21519230.77	8632500	3836666.667	6181250	15317241.38	3506666.667
"Jun 12, 2020"	3735000	21523076.92	8635000	3838333.333	6190000	15318965.52	3510333.333
"Jun 13, 2020"	3741250	21526923.08	8637500	3840000	6196250	15320689.66	3514000
"Jun 14, 2020"	3747500	21530769.23	8640000	3841666.667	6202500	15322413.79	3517666.667
"Jun 15, 2020"	3753750	21534615.39	8642500	3843333.333	6208750	15324137.93	3521333.333
"Jun 16, 2020"	3760000	21538461.54	8645000	3845000	6215000	15325862.07	3525000
"Jun 17, 2020"	3761250	21542307.69	8647500	3846666.667	6221250	15327586.21	3528666.667
"Jun 18, 2020"	3762500	21546153.85	8650000	3848333.333	6227500	15329310.35	3532333.333
"Jun 19, 2020"	3763750	21550000	8651250	3850000	6233750	15331034.48	3536000
"Jun 20, 2020"	3765000	21553846.15	8652500	3851666.667	6240000	15332758.62	3539666.667
"Jun 21, 2020"	3766250	21557692.31	8653750	3853333.333	6245000	15334482.76	3543333.333
"Jun 22, 2020"	3767500	21561538.46	8655000	3855000	6250000	15336206.9	3547000
"Jun 23, 2020"	3768750	21565384.62	8656250	3856666.667	6255000	15337931.03	3550666.667
"Jun 24, 2020"	3770000	21569230.77	8657500	3858333.333	6260000	15339655.17	3554333.333
"Jun 25, 2020"	3777142.857	21573076.92	8658750	3860000	6265000	15341379.31	3558000
"Jun 26, 2020"	3784285.714	21576923.08	8660000	3861666.667	6270000	15343103.45	3561666.667
"Jun 27, 2020"	3791428.571	21580769.23	8664000	3863333.333	6275000	15344827.59	3565333.333
"Jun 28, 2020"	3798571.429	21584615.39	8668000	3865000	6280000	15346551.72	3569000
"Jun 29, 2020"	3805714.286	21588461.54	8672000	3866666.667	6286666.667	15348275.86	3572666.667
"Jun 30, 2020"	3812857.143	21592307.69	8676000	3868333.333	6293333.333	15350000	3576333.333
"Jul 01, 2020"	3820000	21596153.85	8680000	3870000	6300000	15351724.14	3580000
"Jul 02, 2020"	3840000	21600000	8682580.645	3873870.968	6304000	15353448.28	3584838.71
"Jul 03, 2020"	3842500	21603846.15	8685161.29	3877741.935	6308000	15355172.41	3589677.419
"Jul 04, 2020"	3845000	21607692.31	8687741.935	3881612.903	6312000	15356896.55	3594516.129
"Jul 05, 2020"	3847500	21611538.46	8690322.581	3885483.871	6316000	15358620.69	3599354.839
"Jul 06, 2020"	3850000	21615384.62	8692903.226	3889354.839	6320000	15360344.83	3604193.548
"Jul 07, 2020"	3852500	21619230.77	8695483.871	3893225.806	6325000	15362068.97	3609032.258
"Jul 08, 2020"	3855000	21623076.92	8698064.516	3897096.774	6330000	15363793.1	3613870.968
"Jul 09, 2020"	3857500	21626923.08	8700645.161	3900967.742	6335000	15365517.24	3618709.677
"Jul 10, 2020"	3860000	21630769.23	8703225.806	3904838.71	6340000	15367241.38	3623548.387
"Jul 11, 2020"	3867500	21634615.39	8705806.452	3908709.677	6345000	15368965.52	3628387.097
"Jul 12, 2020"	3875000	21638461.54	8708387.097	3912580.645	6350000	15370689.66	3633225.806
"Jul 13, 2020"	3882500	21642307.69	8710967.742	3916451.613	6355000	15372413.79	3638064.516
"Jul 14, 2020"	3890000	21646153.85	8713548.387	3920322.581	6360000	15374137.93	3642903.226
"Jul 15, 2020"	3897500	21650000	8716129.032	3924193.548	6363750	15375862.07	3647741.935
"Jul 16, 2020"	3905000	21653846.15	8718709.677	3928064.516	6367500	15377586.21	3652580.645
"Jul 17, 2020"	3912500	21657692.31	8721290.323	3931935.484	6371250	15379310.35	3657419.355
"Jul 18, 2020"	3920000	21661538.46	8723870.968	3935806.452	6375000	15381034.48	3662258.065
"Jul 19, 2020"	3921250	21665384.62	8726451.613	3939677.419	6378750	15382758.62	3667096.774
"Jul 20, 2020"	3922500	21669230.77	8729032.258	3943548.387	6382500	15384482.76	3671935.484
"Jul 21, 2020"	3923750	21673076.92	8731612.903	3947419.355	6386250	15386206.9	3676774.194
"Jul 22, 2020"	3925000	21676923.08	8734193.548	3951290.323	6390000	15387931.03	3681612.903
"Jul 23, 2020"	3926250	21680769.23	8736774.194	3955161.29	6392500	15389655.17	3686451.613
"Jul 24, 2020"	3927500	21684615.39	8739354.839	3959032.258	6395000	15391379.31	3691290.323
"Jul 25, 2020"	3928750	21688461.54	8741935.484	3962903.226	6397500	15393103.45	3696129.032
"Jul 26, 2020"	3930000	21692307.69	8744516.129	3966774.194	6400000	15394827.59	3700967.742
"Jul 27, 2020"	3931666.667	21696153.85	8747096.774	3970645.161	6402500	15396551.72	3705806.452
"Jul 28, 2020"	3933333.333	21700000	8749677.419	3974516.129	6405000	15398275.86	3710645.161
"Jul 29, 2020"	3935000	21704545.46	8752258.065	3978387.097	6407500	15400000	3715483.871
"Jul 30, 2020"	3936666.667	21709090.91	8754838.71	3982258.065	6410000	15401515.15	3720322.581
"Jul 31, 2020"	3938333.333	21713636.36	8757419.355	3986129.032	6415000	15403030.3	3725161.29
"Aug 01, 2020"	3940000	21718181.82	8760000	3990000	6420000	15404545.46	3730000
"Aug 02, 2020"	3942000	21722727.27	8762258.065	3993225.806	6423333.333	15406060.61	3733870.968
"Aug 03, 2020"	3944000	21727272.73	8764516.129	3996451.613	6426666.667	15407575.76	3737741.935
"Aug 04, 2020"	3946000	21731818.18	8766774.194	3999677.419	6430000	15409090.91	3741612.903
"Aug 05, 2020"	3948000	21736363.64	8769032.258	4002903.226	6433333.333	15410606.06	3745483.871
"Aug 06, 2020"	3950000	21740909.09	8771290.323	4006129.032	6436666.667	15412121.21	3749354.839
"Aug 07, 2020"	3952000	21745454.55	8773548.387	4009354.839	6440000	15413636.36	3753225.806
"Aug 08, 2020"	3954000	21750000	8775806.452	4012580.645	6442500	15415151.52	3757096.774
"Aug 09, 2020"	3956000	21754545.46	8778064.516	4015806.452	6445000	15416666.67	3760967.742
"Aug 10, 2020"	3958000	21759090.91	8780322.581	4019032.258	6447500	15418181.82	3764838.71
"Aug 11, 2020"	3960000	21763636.36	8782580.645	4022258.065	6450000	15419696.97	3768709.677
"Aug 12, 2020"	3965000	21768181.82	8784838.71	4025483.871	6452500	15421212.12	3772580.645
"Aug 13, 2020"	3970000	21772727.27	8787096.774	4028709.677	6455000	15422727.27	3776451.613
"Aug 14, 2020"	3975000	21777272.73	8789354.839	4031935.484	6457500	15424242.42	3780322.581
"Aug 15, 2020"	3980000	21781818.18	8791612.903	4035161.29	6460000	15425757.58	3784193.548
"Aug 16, 2020"	3985000	21786363.64	8793870.968	4038387.097	6462500	15427272.73	3788064.516
"Aug 17, 2020"	3990000	21790909.09	8796129.032	4041612.903	6465000	15428787.88	3791935.484
"Aug 18, 2020"	3995000	21795454.55	8798387.097	4044838.71	6467500	15430303.03	3795806.452
"Aug 19, 2020"	4000000	21800000	8800645.161	4048064.516	6470000	15431818.18	3799677.419
"Aug 20, 2020"	4002500	21802941.18	8802903.226	4051290.323	6472500	15433333.33	3803548.387
"Aug 21, 2020"	4005000	21805882.35	8805161.29	4054516.129	6475000	15434848.49	3807419.355
"Aug 22, 2020"	4007500	21808823.53	8807419.355	4057741.935	6477500	15436363.64	3811290.323
"Aug 23, 2020"	4010000	21811764.71	8809677.419	4060967.742	6480000	15437878.79	3815161.29
"Aug 24, 2020"	4012500	21814705.88	8811935.484	4064193.548	6482500	15439393.94	3819032.258
"Aug 25, 2020"	4015000	21817647.06	8814193.548	4067419.355	6485000	15440909.09	3822903.226
"Aug 26, 2020"	4017500	21820588.24	8816451.613	4070645.161	6487500	15442424.24	3826774.194
"Aug 27, 2020"	4020000	21823529.41	8818709.677	4073870.968	6490000	15443939.39	3830645.161
"Aug 28, 2020"	4021538.462	21826470.59	8820967.742	4077096.774	6492500	15445454.55	3834516.129
"Aug 29, 2020"	4023076.923	21829411.77	8823225.806	4080322.581	6495000	15446969.7	3838387.097
"Aug 30, 2020"	4024615.385	21832352.94	8825483.871	4083548.387	6497500	15448484.85	3842258.065
"Aug 31, 2020"	4026153.846	21835294.12	8827741.935	4086774.194	6500000	15450000	3846129.032
"Sep 01, 2020"	4027692.308	21838235.29	8830000	4090000	6501250	15451515.15	3850000
"Sep 02, 2020"	4029230.769	21841176.47	8830714.286	4092857.143	6502500	15453030.3	3852000
"Sep 03, 2020"	4030769.231	21844117.65	8831428.571	4095714.286	6503750	15454545.46	3854000
"Sep 04, 2020"	4032307.692	21847058.82	8832142.857	4098571.429	6505000	15456060.61	3856000
"Sep 05, 2020"	4033846.154	21850000	8832857.143	4101428.571	6506250	15457575.76	3858000
"Sep 06, 2020"	4035384.615	21852941.18	8833571.429	4104285.714	6507500	15459090.91	3860000
"Sep 07, 2020"	4036923.077	21855882.35	8834285.714	4107142.857	6508750	15460606.06	3862000
"Sep 08, 2020"	4038461.538	21858823.53	8835000	4110000	6510000	15462121.21	3864000
"Sep 09, 2020"	4040000	21861764.71	8835714.286	4112857.143	6511666.667	15463636.36	3866000
"Sep 10, 2020"	4050000	21864705.88	8836428.571	4115714.286	6513333.333	15465151.52	3868000
"Sep 11, 2020"	4060000	21867647.06	8837142.857	4118571.429	6515000	15466666.67	3870000
"Sep 12, 2020"	4070000	21870588.24	8837857.143	4121428.571	6516666.667	15468181.82	3872000
"Sep 13, 2020"	4072000	21873529.41	8838571.429	4124285.714	6518333.333	15469696.97	3874000
"Sep 14, 2020"	4074000	21876470.59	8839285.714	4127142.857	6520000	15471212.12	3876000
"Sep 15, 2020"	4076000	21879411.77	8840000	4130000	6525000	15472727.27	3878000
"Sep 16, 2020"	4078000	21882352.94	8841250	4131250	6530000	15474242.42	3880000
"Sep 17, 2020"	4080000	21885294.12	8842500	4132500	6531666.667	15475757.58	3882000
"Sep 18, 2020"	4082500	21888235.29	8843750	4133750	6533333.333	15477272.73	3884000
"Sep 19, 2020"	4085000	21891176.47	8845000	4135000	6535000	15478787.88	3886000
"Sep 20, 2020"	4087500	21894117.65	8846250	4136250	6536666.667	15480303.03	3888000
"Sep 21, 2020"	4090000	21897058.82	8847500	4137500	6538333.333	15481818.18	3890000
"Sep 22, 2020"	4092500	21900000	8848750	4138750	6540000	15483333.33	3892000
"Sep 23, 2020"	4095000	21903125	8850000	4140000	6545000	15484848.49	3894000
"Sep 24, 2020"	4097500	21906250	8851250	4141250	6550000	15486363.64	3896000
"Sep 25, 2020"	4100000	21909375	8852500	4142500	6551666.667	15487878.79	3898000
"Sep 26, 2020"	4100625	21912500	8853750	4143750	6553333.333	15489393.94	3900000
"Sep 27, 2020"	4101250	21915625	8855000	4145000	6555000	15490909.09	3902000
